epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,1126.99,0.76192,0.63927,0.97695,0.69421,0.62863,0.63741,0.41634,1.08752,1.09225,1.17514,0.000327202,0.000327202,0.000327202
186,1132.84,0.75794,0.64542,0.96507,0.69176,0.64823,0.64386,0.41667,1.07516,1.0798,1.16338,0.000324453,0.000324453,0.000324453
187,1138.62,0.75168,0.63324,0.96377,0.65468,0.63558,0.62525,0.41549,1.08134,1.09559,1.16712,0.000321705,0.000321705,0.000321705
188,1144.4,0.75192,0.62598,0.97091,0.62426,0.66579,0.62737,0.41266,1.09644,1.08605,1.18514,0.000318956,0.000318956,0.000318956
189,1150.69,0.75696,0.63999,0.96598,0.69528,0.64853,0.64195,0.41904,1.08857,1.10197,1.17278,0.000316207,0.000316207,0.000316207
190,1156.74,0.75672,0.63308,0.9787,0.67783,0.66317,0.64576,0.41835,1.09261,1.08888,1.17344,0.000313458,0.000313458,0.000313458
191,1162.65,0.75787,0.6356,0.96798,0.68481,0.63583,0.63657,0.41382,1.0918,1.13283,1.17451,0.000310709,0.000310709,0.000310709
192,1169.34,0.76301,0.65138,0.96911,0.67202,0.66314,0.6517,0.4231,1.09051,1.09599,1.17321,0.00030796,0.00030796,0.00030796
193,1175.16,0.76306,0.66018,0.9757,0.65554,0.67591,0.64812,0.41506,1.09347,1.08621,1.17644,0.000305211,0.000305211,0.000305211
194,1181.02,0.7315,0.70448,0.95163,0.66632,0.65135,0.6418,0.42008,1.08629,1.08955,1.17528,0.000302462,0.000302462,0.000302462
195,1187.02,0.76269,0.63695,0.97812,0.68825,0.63395,0.62814,0.41339,1.08324,1.10677,1.17813,0.000299713,0.000299713,0.000299713
196,1192.76,0.74015,0.62955,0.96151,0.6561,0.6495,0.63817,0.42115,1.0823,1.06696,1.17275,0.000296964,0.000296964,0.000296964
197,1198.8,0.74728,0.62549,0.96467,0.698,0.64634,0.64205,0.42385,1.079,1.07454,1.17476,0.000294216,0.000294216,0.000294216
198,1204.73,0.72555,0.60947,0.96273,0.72849,0.63257,0.64084,0.41994,1.07696,1.08884,1.17477,0.000291467,0.000291467,0.000291467
199,1210.61,0.74116,0.64254,0.96858,0.65628,0.65879,0.63701,0.41436,1.08098,1.0961,1.1694,0.000288718,0.000288718,0.000288718
200,1216.63,0.77371,0.62472,0.9899,0.65044,0.65769,0.63629,0.41517,1.07954,1.07022,1.17362,0.000285969,0.000285969,0.000285969
201,1222.52,0.78307,0.66095,0.99997,0.66519,0.66836,0.64281,0.41712,1.08285,1.06906,1.18427,0.00028322,0.00028322,0.00028322
202,1228.19,0.73266,0.61601,0.95831,0.62692,0.67593,0.63933,0.4194,1.0928,1.08809,1.1916,0.000280471,0.000280471,0.000280471
203,1234.09,0.7613,0.62802,0.97692,0.6391,0.65949,0.63264,0.41051,1.09265,1.0915,1.18734,0.000277722,0.000277722,0.000277722
204,1239.9,0.73857,0.61716,0.96755,0.63787,0.65381,0.62472,0.4122,1.07444,1.09858,1.16347,0.000274973,0.000274973,0.000274973
205,1245.67,0.74382,0.61704,0.96386,0.65535,0.64395,0.63664,0.42093,1.07266,1.08847,1.16329,0.000272224,0.000272224,0.000272224
206,1251.73,0.77492,0.66562,0.97591,0.68185,0.64947,0.64391,0.42623,1.07668,1.06662,1.16563,0.000269475,0.000269475,0.000269475
207,1257.86,0.73724,0.60856,0.96284,0.67131,0.65948,0.64982,0.42657,1.07644,1.05258,1.16935,0.000266727,0.000266727,0.000266727
208,1264.39,0.72561,0.61913,0.96042,0.68229,0.67054,0.65274,0.42334,1.08385,1.05687,1.1862,0.000263978,0.000263978,0.000263978
209,1270.36,0.72885,0.60681,0.96359,0.68446,0.67533,0.65129,0.42043,1.08057,1.06772,1.18561,0.000261229,0.000261229,0.000261229
210,1276.44,0.72445,0.60562,0.95957,0.65894,0.66868,0.64804,0.42427,1.0749,1.06135,1.17098,0.00025848,0.00025848,0.00025848
211,1282.76,0.7298,0.59817,0.97026,0.67067,0.67295,0.65293,0.42691,1.07411,1.06521,1.16916,0.000255731,0.000255731,0.000255731
212,1289.34,0.72071,0.60127,0.95683,0.65312,0.68407,0.65201,0.42777,1.07247,1.06889,1.16495,0.000252982,0.000252982,0.000252982
213,1294.99,0.72626,0.59874,0.95921,0.6697,0.67237,0.64446,0.42576,1.07925,1.06832,1.17363,0.000250233,0.000250233,0.000250233
214,1300.69,0.72987,0.60267,0.96043,0.6648,0.67059,0.63393,0.4203,1.0848,1.06376,1.17545,0.000247484,0.000247484,0.000247484
215,1306.28,0.73163,0.60747,0.96029,0.67124,0.64663,0.62875,0.41532,1.08727,1.07165,1.17562,0.000244735,0.000244735,0.000244735
216,1312.1,0.7296,0.58895,0.9538,0.67231,0.66813,0.63423,0.41765,1.07705,1.08502,1.17571,0.000241986,0.000241986,0.000241986
217,1318.1,0.72172,0.63198,0.97204,0.69008,0.65706,0.6406,0.42599,1.07809,1.09724,1.17717,0.000239238,0.000239238,0.000239238
218,1323.83,0.70957,0.57912,0.9555,0.68235,0.66701,0.64008,0.42123,1.08981,1.09711,1.19657,0.000236489,0.000236489,0.000236489
219,1330.02,0.70829,0.59231,0.95409,0.71298,0.64863,0.64648,0.42345,1.08799,1.08445,1.19267,0.00023374,0.00023374,0.00023374
220,1336.19,0.72843,0.6021,0.95506,0.71296,0.64601,0.65408,0.42435,1.08391,1.09159,1.18186,0.000230991,0.000230991,0.000230991
221,1342.61,0.70988,0.59415,0.95088,0.70853,0.65439,0.65311,0.42791,1.07909,1.07884,1.17772,0.000228242,0.000228242,0.000228242
222,1349.1,0.71139,0.58769,0.95618,0.68707,0.65516,0.64307,0.41935,1.08332,1.08557,1.17741,0.000225493,0.000225493,0.000225493
223,1355.14,0.72516,0.60783,0.95238,0.68423,0.65938,0.63862,0.41588,1.08564,1.08133,1.17739,0.000222744,0.000222744,0.000222744
224,1361.44,0.74467,0.61631,0.96394,0.6553,0.66782,0.63815,0.41902,1.07833,1.07638,1.17339,0.000219995,0.000219995,0.000219995
225,1368.26,0.71472,0.59159,0.96107,0.64907,0.6604,0.63978,0.42091,1.07868,1.07904,1.17119,0.000217246,0.000217246,0.000217246
226,1374.62,0.73267,0.60184,0.95426,0.66047,0.67766,0.64677,0.42052,1.08087,1.07478,1.17218,0.000214497,0.000214497,0.000214497
227,1380.73,0.72,0.64634,0.96009,0.67697,0.65865,0.64753,0.42326,1.08572,1.08226,1.17719,0.000211749,0.000211749,0.000211749
228,1387.32,0.69578,0.61178,0.94212,0.68825,0.65786,0.64284,0.41873,1.0869,1.08267,1.18199,0.000209,0.000209,0.000209
229,1393.2,0.7081,0.59082,0.95403,0.6841,0.64715,0.64013,0.42197,1.08213,1.08046,1.18017,0.000206251,0.000206251,0.000206251
230,1400.07,0.72875,0.59046,0.9588,0.68113,0.63971,0.63946,0.41933,1.07383,1.08713,1.17084,0.000203502,0.000203502,0.000203502
231,1407.06,0.73269,0.57395,0.97213,0.65867,0.65058,0.63383,0.41659,1.079,1.10013,1.17556,0.000200753,0.000200753,0.000200753
232,1413.22,0.70079,0.57597,0.94843,0.68666,0.64462,0.63659,0.41861,1.07964,1.08171,1.17316,0.000198004,0.000198004,0.000198004
233,1419.46,0.71178,0.57968,0.95482,0.69035,0.64475,0.63681,0.41749,1.08432,1.08702,1.1791,0.000195255,0.000195255,0.000195255
234,1425.86,0.71071,0.58094,0.95585,0.68364,0.64681,0.63492,0.42141,1.08175,1.08674,1.17514,0.000192506,0.000192506,0.000192506
235,1431.89,0.69839,0.57205,0.95175,0.69101,0.65309,0.63616,0.41912,1.07775,1.07628,1.17145,0.000189757,0.000189757,0.000189757
236,1437.78,0.70186,0.5671,0.95144,0.71047,0.65402,0.64538,0.42124,1.07606,1.0743,1.17343,0.000187008,0.000187008,0.000187008
237,1444.24,0.70893,0.57561,0.95266,0.67877,0.65541,0.6356,0.41812,1.08269,1.09214,1.18248,0.00018426,0.00018426,0.00018426
238,1450.6,0.69777,0.56769,0.94256,0.66937,0.65779,0.64027,0.41897,1.07928,1.08444,1.17885,0.000181511,0.000181511,0.000181511
239,1456.45,0.68971,0.56263,0.9461,0.69577,0.6544,0.65034,0.4242,1.07414,1.06408,1.17719,0.000178762,0.000178762,0.000178762
240,1462.24,0.68409,0.55987,0.95029,0.67692,0.65034,0.64079,0.4214,1.07496,1.08071,1.17748,0.000176013,0.000176013,0.000176013
241,1468.11,0.70669,0.56466,0.955,0.6768,0.65125,0.63967,0.42108,1.07803,1.08905,1.18013,0.000173264,0.000173264,0.000173264
242,1474.45,0.70194,0.56572,0.95375,0.69104,0.65242,0.64377,0.42094,1.07879,1.08819,1.18307,0.000170515,0.000170515,0.000170515
243,1480.28,0.70526,0.58432,0.95143,0.68128,0.66503,0.64274,0.42241,1.07805,1.08854,1.18147,0.000167766,0.000167766,0.000167766
244,1486.47,0.70134,0.58869,0.95014,0.70079,0.6474,0.64025,0.42021,1.08558,1.09442,1.18719,0.000165017,0.000165017,0.000165017
245,1492.79,0.70586,0.61721,0.95123,0.65746,0.66765,0.63798,0.42085,1.08727,1.0834,1.18701,0.000162268,0.000162268,0.000162268
246,1498.93,0.68883,0.55865,0.94612,0.71183,0.63227,0.64081,0.42098,1.0744,1.08052,1.17228,0.00015952,0.00015952,0.00015952
247,1505.44,0.69581,0.55593,0.94992,0.68004,0.65266,0.63895,0.42398,1.06982,1.08775,1.16542,0.000156771,0.000156771,0.000156771
248,1511.46,0.69417,0.56134,0.94056,0.70528,0.63273,0.64186,0.4237,1.07144,1.07958,1.16818,0.000154022,0.000154022,0.000154022
249,1518.36,0.70623,0.58145,0.95155,0.68933,0.64654,0.64002,0.42447,1.07555,1.07873,1.17085,0.000151273,0.000151273,0.000151273
250,1524.51,0.67329,0.65865,0.9415,0.68186,0.66076,0.63884,0.4232,1.07217,1.08006,1.17116,0.000148524,0.000148524,0.000148524
251,1530.48,0.70409,0.56974,0.95332,0.68893,0.64747,0.64401,0.42471,1.07677,1.08709,1.17489,0.000145775,0.000145775,0.000145775
252,1535.87,0.67149,0.55774,0.93913,0.66585,0.66487,0.6429,0.42381,1.07787,1.09865,1.17444,0.000143026,0.000143026,0.000143026
253,1541.97,0.68162,0.55324,0.9496,0.70943,0.63499,0.64717,0.42666,1.07603,1.10053,1.17027,0.000140277,0.000140277,0.000140277
254,1548.14,0.68455,0.56093,0.94894,0.66433,0.66515,0.63922,0.42171,1.08512,1.10193,1.17794,0.000137528,0.000137528,0.000137528
255,1554.5,0.68373,0.54786,0.94596,0.67452,0.66283,0.64875,0.42266,1.07967,1.08714,1.17117,0.000134779,0.000134779,0.000134779
256,1560.51,0.66792,0.54014,0.93889,0.69047,0.6578,0.65441,0.42484,1.07755,1.07514,1.17193,0.000132031,0.000132031,0.000132031
257,1566.68,0.67123,0.53624,0.93662,0.671,0.66912,0.65017,0.42279,1.0752,1.07315,1.17098,0.000129282,0.000129282,0.000129282
258,1572.73,0.68623,0.55279,0.94447,0.66363,0.65919,0.64999,0.42546,1.08156,1.08123,1.17806,0.000126533,0.000126533,0.000126533
259,1578.91,0.69278,0.55404,0.9476,0.71894,0.62655,0.64731,0.42882,1.0834,1.0836,1.17956,0.000123784,0.000123784,0.000123784
260,1585.51,0.68856,0.53857,0.9384,0.66781,0.67039,0.65597,0.42876,1.08484,1.08203,1.18158,0.000121035,0.000121035,0.000121035
261,1591.8,0.68671,0.55777,0.94789,0.69691,0.65937,0.65368,0.42836,1.0886,1.07646,1.18885,0.000118286,0.000118286,0.000118286
262,1597.87,0.67563,0.54579,0.94393,0.72169,0.64509,0.65128,0.42874,1.09064,1.06608,1.19207,0.000115537,0.000115537,0.000115537
263,1604.08,0.66978,0.54131,0.93759,0.70816,0.64606,0.64495,0.42999,1.09162,1.06674,1.19344,0.000112788,0.000112788,0.000112788
264,1610.24,0.68571,0.56153,0.93391,0.70511,0.65893,0.64657,0.42535,1.09077,1.06872,1.1954,0.000110039,0.000110039,0.000110039
265,1615.97,0.69261,0.56769,0.94374,0.70495,0.64772,0.64751,0.42735,1.08834,1.07572,1.19352,0.00010729,0.00010729,0.00010729
266,1621.99,0.68198,0.54337,0.94208,0.688,0.65071,0.6503,0.42973,1.08427,1.07708,1.18983,0.000104542,0.000104542,0.000104542
267,1628.21,0.70444,0.56299,0.95839,0.69739,0.65503,0.64871,0.42913,1.0823,1.0802,1.18724,0.000101793,0.000101793,0.000101793
268,1634.53,0.66769,0.52667,0.93357,0.72336,0.64567,0.65223,0.42792,1.08139,1.08154,1.18458,9.90437e-05,9.90437e-05,9.90437e-05
269,1640.31,0.67163,0.53995,0.93683,0.68497,0.64536,0.64215,0.42436,1.0828,1.09734,1.18306,9.62948e-05,9.62948e-05,9.62948e-05
270,1646.63,0.68049,0.53741,0.94293,0.68429,0.64736,0.64244,0.42496,1.08288,1.09573,1.18343,9.35459e-05,9.35459e-05,9.35459e-05
271,1652.79,0.66691,0.53249,0.93919,0.67244,0.67362,0.64546,0.4272,1.08048,1.09301,1.18203,9.0797e-05,9.0797e-05,9.0797e-05
272,1659.06,0.66641,0.53637,0.93552,0.67829,0.66706,0.64847,0.42892,1.07677,1.08987,1.1776,8.80481e-05,8.80481e-05,8.80481e-05
273,1664.81,0.68249,0.61039,0.93898,0.691,0.67107,0.65323,0.42946,1.0764,1.08503,1.17607,8.52992e-05,8.52992e-05,8.52992e-05
274,1670.68,0.67308,0.55299,0.94416,0.68219,0.67545,0.65273,0.4274,1.07713,1.08003,1.17826,8.25503e-05,8.25503e-05,8.25503e-05
275,1676.56,0.67316,0.52689,0.93591,0.68987,0.66564,0.65241,0.42831,1.07798,1.08411,1.17947,7.98014e-05,7.98014e-05,7.98014e-05
276,1682.63,0.67027,0.53753,0.93467,0.68281,0.66841,0.6541,0.42833,1.07854,1.08516,1.18295,7.70525e-05,7.70525e-05,7.70525e-05
277,1688.86,0.65449,0.51738,0.93421,0.73877,0.6353,0.65368,0.42644,1.07794,1.0829,1.18492,7.43036e-05,7.43036e-05,7.43036e-05
278,1695.05,0.66389,0.52452,0.93405,0.72272,0.63482,0.65039,0.42607,1.07585,1.07911,1.18269,7.15547e-05,7.15547e-05,7.15547e-05
279,1701.4,0.65341,0.52504,0.92866,0.67955,0.66441,0.65331,0.42511,1.07573,1.07673,1.18162,6.88058e-05,6.88058e-05,6.88058e-05
280,1706.7,0.66125,0.54624,0.93273,0.70751,0.64763,0.6493,0.42488,1.07578,1.07918,1.18321,6.60569e-05,6.60569e-05,6.60569e-05
281,1711.69,0.66201,0.53581,0.93814,0.71228,0.65088,0.65208,0.42652,1.07544,1.07886,1.18432,6.3308e-05,6.3308e-05,6.3308e-05
282,1717.02,0.66476,0.53711,0.93315,0.70369,0.64753,0.64673,0.42576,1.07512,1.08576,1.18345,6.05591e-05,6.05591e-05,6.05591e-05
283,1723.76,0.67833,0.5457,0.93885,0.70536,0.65142,0.64731,0.42579,1.07751,1.08683,1.18455,5.78102e-05,5.78102e-05,5.78102e-05
284,1729.66,0.66498,0.52727,0.93922,0.70902,0.64299,0.6494,0.42423,1.07733,1.08473,1.18514,5.50613e-05,5.50613e-05,5.50613e-05
285,1735.35,0.6649,0.53671,0.93682,0.70416,0.64406,0.64654,0.42454,1.08109,1.08508,1.18755,5.23124e-05,5.23124e-05,5.23124e-05
286,1741.17,0.67294,0.53514,0.93941,0.70407,0.64772,0.6491,0.42497,1.08054,1.08683,1.1868,4.95635e-05,4.95635e-05,4.95635e-05
287,1747.07,0.67705,0.53294,0.94315,0.69793,0.64769,0.64971,0.42338,1.07976,1.08867,1.18544,4.68146e-05,4.68146e-05,4.68146e-05
288,1753.03,0.64133,0.58648,0.92367,0.70721,0.64399,0.6509,0.42524,1.08072,1.08846,1.18601,4.40657e-05,4.40657e-05,4.40657e-05
289,1758.69,0.65574,0.52049,0.94484,0.70685,0.64684,0.65054,0.42594,1.08077,1.08472,1.18515,4.13168e-05,4.13168e-05,4.13168e-05
290,1765.1,0.67065,0.53451,0.92878,0.70553,0.64289,0.6515,0.42673,1.08285,1.08144,1.18788,3.85679e-05,3.85679e-05,3.85679e-05
291,1772.03,0.57654,0.43365,0.87887,0.69845,0.64455,0.64948,0.4229,1.08551,1.08149,1.19088,3.5819e-05,3.5819e-05,3.5819e-05
292,1778.14,0.56949,0.4151,0.87664,0.71806,0.62795,0.64617,0.41992,1.09404,1.09239,1.19672,3.30701e-05,3.30701e-05,3.30701e-05
293,1784.24,0.57469,0.40957,0.88552,0.70968,0.62647,0.63629,0.41869,1.09419,1.09274,1.19813,3.03212e-05,3.03212e-05,3.03212e-05
294,1790.33,0.55126,0.40241,0.8728,0.72077,0.6252,0.63724,0.41991,1.09302,1.0908,1.19664,2.75723e-05,2.75723e-05,2.75723e-05
295,1796.57,0.54964,0.40271,0.86988,0.70939,0.62854,0.63855,0.41958,1.09513,1.09088,1.19728,2.48234e-05,2.48234e-05,2.48234e-05
296,1802.84,0.53798,0.48392,0.8581,0.69964,0.63259,0.639,0.41682,1.09679,1.09347,1.19651,2.20745e-05,2.20745e-05,2.20745e-05
297,1808.78,0.55258,0.3912,0.87034,0.71419,0.63324,0.64306,0.41843,1.09691,1.09275,1.19595,1.93256e-05,1.93256e-05,1.93256e-05
298,1814.97,0.55928,0.39804,0.8702,0.72387,0.63276,0.64414,0.41971,1.09694,1.09249,1.19672,1.65767e-05,1.65767e-05,1.65767e-05
299,1821.36,0.54781,0.45466,0.86763,0.722,0.63492,0.64503,0.41911,1.09819,1.09413,1.19765,1.38278e-05,1.38278e-05,1.38278e-05
300,1827.65,0.55139,0.39573,0.8687,0.71013,0.6341,0.64338,0.41964,1.09683,1.09456,1.1975,1.10789e-05,1.10789e-05,1.10789e-05
